Age,Workclass,Education,Education-Num,Marital-Status,Occupation,Relationship,Race,Sex,Capital-Gain,Capital-Loss,Hours-per-week,Native-Country,Income
41,2,1,9,1,9,1,0,0,0,0,40,0,1
21,2,5,10,0,4,3,1,0,0,0,20,0,0
27,2,5,10,2,0,4,1,1,0,0,36,0,0
33,2,11,3,2,2,4,0,0,0,0,40,4,0
43,2,1,9,1,6,1,0,0,0,0,40,0,0
27,2,2,7,1,6,1,0,0,0,1902,40,0,1
18,1,12,6,0,8,3,0,0,0,0,40,0,0
48,1,5,10,1,1,1,0,0,0,0,40,0,1
37,2,8,4,2,1,0,0,0,0,0,50,0,0
58,2,1,9,1,9,1,0,0,0,0,40,0,0
57,2,15,8,1,7,1,1,0,7688,0,40,0,1
42,4,0,13,0,0,0,0,1,99999,0,40,0,1
24,2,1,9,0,0,5,0,0,0,0,40,0,0
26,2,0,13,0,4,5,0,0,0,0,15,0,0
43,5,1,9,2,6,4,0,0,5455,0,50,0,0
34,2,2,7,1,6,1,0,0,0,0,40,0,0
38,2,0,13,1,1,2,0,1,0,0,40,0,0
51,1,2,7,1,8,1,0,0,0,0,45,0,1
31,2,1,9,1,3,2,1,1,0,0,45,0,0
49,1,9,16,1,3,2,0,1,0,0,35,0,1
26,2,0,13,0,0,3,0,1,0,0,40,0,0
28,2,1,9,2,7,4,1,1,0,0,20,0,0
22,3,5,10,1,5,1,0,0,0,1902,37,0,0
26,2,1,9,2,6,0,0,0,0,0,40,0,0
45,2,4,5,1,4,1,0,0,0,1848,40,0,1
39,2,5,10,2,1,4,0,1,0,625,40,0,0
23,2,1,9,1,5,1,0,0,0,0,40,0,0
62,2,1,9,1,3,1,0,0,0,0,8,0,0
42,4,0,13,1,3,1,0,0,0,0,60,0,1
39,3,1,9,1,6,1,0,0,0,0,40,0,0
43,3,7,11,2,6,0,0,0,0,0,40,0,0
33,1,5,10,0,8,0,0,0,0,0,70,0,0
68,0,0,13,1,1,1,0,0,0,0,20,0,0
30,2,3,14,1,3,1,0,0,0,0,46,0,1
32,2,0,13,0,0,0,2,0,0,0,40,0,0
25,2,5,10,0,0,4,4,0,0,0,40,0,0
53,2,11,3,1,4,5,0,1,0,0,24,13,0
38,2,7,11,1,1,1,0,0,0,0,55,0,1
62,2,1,9,1,3,1,0,0,0,0,40,0,0
20,2,1,9,0,9,3,0,0,0,0,40,0,0
26,2,1,9,1,6,1,0,0,0,0,40,0,0
23,2,1,9,0,7,3,0,0,0,0,40,0,0
43,0,1,9,2,10,0,0,1,0,0,40,0,0
29,0,5,10,0,11,0,0,0,0,0,36,0,0
34,2,12,6,4,4,4,0,1,0,0,36,0,0
24,2,5,10,0,5,3,0,0,0,0,35,0,0
44,4,3,14,1,3,1,0,0,0,0,35,0,1
19,2,5,10,0,0,0,0,0,0,0,40,0,0
47,2,0,13,1,0,1,0,0,0,0,40,0,1
40,2,5,10,2,4,0,0,1,0,0,48,0,0
45,2,1,9,6,5,4,0,1,0,0,45,0,0
43,2,1,9,4,2,4,1,1,0,0,45,0,0
22,2,4,5,0,3,0,0,0,0,0,30,0,0
50,2,9,16,2,3,5,0,0,10520,0,50,0,1
72,2,5,10,3,3,0,0,0,0,0,3,0,0
29,2,0,13,0,3,0,0,0,0,0,40,0,0
47,2,0,13,0,1,0,0,0,0,0,50,0,0
24,2,1,9,0,5,3,0,0,0,0,35,24,0
22,2,5,10,0,3,0,0,0,0,0,15,0,0
21,2,1,9,0,0,3,0,1,0,0,40,0,0
30,1,1,9,1,1,1,0,0,0,1887,50,0,1
37,2,5,10,6,4,0,0,1,2354,0,40,0,0
74,1,10,15,2,3,5,0,0,0,0,40,0,0
70,1,5,10,1,8,1,0,0,2653,0,70,0,0
27,2,7,11,1,6,1,0,0,0,0,40,0,0
32,4,0,13,2,0,4,2,1,0,0,46,0,0
30,2,2,7,1,2,1,0,0,0,0,50,0,0
29,4,7,11,2,11,4,0,0,0,0,56,0,0
18,2,2,7,0,2,3,0,0,0,1602,40,0,0
31,2,1,9,1,6,1,0,0,7298,0,40,0,1
39,0,5,10,1,11,1,0,0,0,0,70,0,0
21,2,5,10,0,4,3,0,1,0,0,30,0,0
31,2,1,9,1,7,1,0,0,0,0,38,0,0
33,4,5,10,1,11,1,0,0,0,0,40,0,0
39,2,10,15,2,3,0,0,0,0,0,70,0,1
29,2,1,9,1,6,1,0,0,0,0,40,0,0
34,2,5,10,1,10,1,0,0,0,1485,40,0,0
52,0,0,13,6,1,4,0,1,0,0,55,0,0
35,2,1,9,0,5,0,0,0,0,0,25,0,0
33,2,12,6,1,6,1,0,0,0,0,40,0,0
40,2,4,5,2,3,4,0,1,0,0,5,1,0
43,2,0,13,1,1,1,2,0,0,0,50,0,1
66,2,13,2,0,3,0,1,0,0,0,30,0,0
51,4,0,13,1,1,1,0,0,0,0,40,0,1
36,2,1,9,0,4,4,0,1,0,0,30,0,0
17,4,2,7,0,3,3,0,1,0,0,40,0,0
32,2,1,9,1,6,1,0,0,0,0,40,0,0
39,2,1,9,0,9,4,1,1,0,0,40,0,0
19,5,5,10,0,8,3,0,0,0,0,60,0,0
54,2,2,7,2,0,0,0,0,0,0,40,0,1
45,2,0,13,2,3,0,0,0,0,0,50,0,1
47,4,0,13,2,3,0,1,1,0,0,40,0,0
49,1,1,9,1,8,1,0,0,0,1672,98,0,0
32,2,1,9,2,0,4,0,1,0,0,40,0,0
28,5,1,9,1,6,1,0,0,0,0,50,0,0
39,5,0,13,1,5,1,0,0,0,0,40,0,0
27,5,1,9,0,5,0,0,0,0,0,50,0,0
42,4,3,14,1,3,2,0,1,0,0,38,0,1
24,2,0,13,1,3,1,0,0,0,0,44,0,0
45,2,0,13,1,6,1,0,0,0,0,45,0,1
19,2,1,9,0,4,3,0,0,0,0,30,0,0
46,2,12,6,1,7,1,0,0,0,0,40,0,1
50,2,1,9,1,7,1,0,0,0,0,40,0,0
32,2,1,9,0,0,0,0,1,0,0,42,0,0
47,5,10,15,1,3,1,0,0,99999,0,50,0,1
69,2,0,13,1,3,1,0,0,10605,0,10,0,1
43,1,1,9,1,8,1,0,0,0,0,50,0,0
29,2,0,13,0,6,0,0,0,0,0,40,0,0
43,3,10,15,1,3,1,2,0,0,2415,55,0,1
90,2,0,13,0,3,3,0,1,0,0,10,0,0
41,2,10,15,1,1,2,0,1,0,0,50,28,1
24,2,14,1,0,8,0,0,0,0,0,36,4,0
24,2,5,10,0,8,3,0,0,0,0,50,0,0
24,2,5,10,0,4,0,0,1,0,0,53,0,0
35,2,1,9,1,0,2,0,1,0,1887,42,0,1
30,2,0,13,0,0,5,0,0,0,0,40,0,0
46,2,0,13,4,1,4,0,1,0,0,40,0,0
19,4,5,10,0,0,3,0,1,0,1721,30,0,0
39,2,4,5,4,6,3,0,0,0,0,35,4,0
43,2,1,9,1,7,1,0,0,0,0,40,0,0
35,2,1,9,0,0,0,0,1,0,0,40,0,0
65,2,1,9,6,5,0,0,1,0,0,24,0,0
34,2,1,9,2,6,4,0,0,0,0,40,0,0
41,2,7,11,1,5,1,0,0,0,0,40,0,0
24,1,5,10,0,8,3,0,0,0,0,60,0,0
24,2,1,9,0,4,0,3,0,0,0,35,0,0
34,5,3,14,0,1,0,0,1,4787,0,45,25,1
33,2,1,9,1,5,1,0,0,0,0,40,1,1
37,2,1,9,0,9,0,0,0,0,0,38,6,0
39,1,1,9,1,7,1,0,0,0,0,60,0,1
58,2,1,9,2,4,4,0,1,0,0,25,0,0
36,1,1,9,1,6,1,0,0,0,0,35,4,0
33,3,5,10,1,10,2,0,1,4064,0,40,0,0
42,4,3,14,1,3,1,0,0,0,0,55,0,0
31,2,5,10,0,11,5,1,0,0,0,40,0,0
57,2,1,9,4,6,4,0,0,0,0,40,0,0
67,3,1,9,1,10,1,0,0,0,0,40,0,1
23,2,1,9,2,6,0,0,0,0,0,40,0,0
35,2,5,10,1,3,1,3,0,0,0,40,0,0
43,2,0,13,1,3,1,0,0,0,0,55,13,1
39,1,5,10,1,8,1,0,0,0,0,60,0,0
36,2,1,9,0,6,0,0,0,0,0,40,0,0
29,4,6,12,2,4,4,0,1,0,0,13,0,0
25,2,1,9,0,2,3,0,0,0,0,40,0,0
54,2,12,6,4,7,4,1,0,0,0,45,0,1
24,2,1,9,1,6,1,0,0,0,0,44,0,0
50,5,0,13,1,5,1,2,0,0,0,60,5,1
70,2,12,6,1,9,1,0,0,0,0,50,0,0
61,2,0,13,2,5,0,1,0,4787,0,48,0,1
51,3,0,13,1,1,1,0,0,0,1902,40,0,0
38,1,3,14,1,8,1,0,0,0,0,70,0,0
51,2,1,9,2,3,4,0,1,0,0,40,0,1
28,2,1,9,0,4,0,0,0,0,0,40,0,0
66,1,10,15,1,3,1,0,0,0,0,25,0,1
57,5,1,9,4,8,0,0,0,0,0,60,0,1
44,5,0,13,1,5,1,2,0,0,0,50,0,1
29,2,5,10,0,0,0,0,1,0,0,40,0,0
21,2,5,10,0,5,3,1,1,0,0,40,0,0
42,2,12,6,1,6,3,4,0,0,0,43,0,1
74,2,10,15,1,3,1,0,0,99999,0,50,0,1
50,2,5,10,2,5,0,0,1,0,0,40,0,0
65,2,1,9,2,4,5,0,1,0,0,14,0,0
64,2,1,9,2,3,4,0,1,0,0,38,0,0
44,2,2,7,4,4,4,1,1,0,0,30,0,0
34,2,7,11,1,3,1,0,0,4386,0,50,0,1
17,2,12,6,0,4,3,0,0,0,0,10,0,0
17,2,12,6,0,3,3,0,1,0,0,40,0,0
43,2,5,10,1,7,1,0,0,0,0,60,0,0
32,2,6,12,2,0,4,0,1,0,0,40,0,0
54,2,0,13,1,5,1,0,0,3103,0,40,0,1
20,2,5,10,0,0,3,0,1,0,0,20,0,0
23,2,5,10,0,3,3,0,0,0,0,10,0,0
34,2,1,9,1,4,1,0,0,0,0,45,0,0
30,2,5,10,0,5,3,0,0,0,0,20,0,0
32,2,8,4,1,9,1,0,0,0,0,40,0,0
40,2,0,13,1,3,1,0,0,0,0,60,38,1
28,2,5,10,0,6,0,1,0,0,0,40,0,0
44,2,1,9,1,6,1,0,0,0,0,45,0,1
29,4,7,11,1,10,2,0,1,0,0,35,35,1
28,2,9,16,0,3,0,0,0,594,0,50,10,0
37,2,5,10,1,1,1,0,0,0,0,40,0,0
56,5,5,10,1,6,1,0,0,0,0,40,0,0
27,2,0,13,0,3,0,0,0,0,0,40,0,0
34,2,1,9,2,9,4,0,1,0,0,20,0,0
37,2,1,9,2,6,0,0,0,0,0,40,0,0
66,1,0,13,1,5,1,0,0,0,0,40,0,1
19,2,1,9,0,3,3,0,0,0,0,30,0,0
60,2,7,11,2,3,4,0,1,0,0,40,0,0
54,1,5,10,1,7,1,0,0,2829,0,30,0,0
47,2,1,9,1,6,1,0,0,0,0,40,0,1
47,2,5,10,2,3,0,0,0,0,0,48,0,1
48,5,7,11,1,6,1,0,0,0,0,60,0,0
57,2,1,9,1,3,1,0,0,0,0,60,0,0
50,5,5,10,1,1,1,0,0,0,0,50,10,1
62,2,4,5,6,4,4,1,1,0,0,25,0,0
45,2,5,10,1,4,1,0,0,0,0,40,0,0
55,4,1,9,1,2,1,0,0,0,0,40,0,0
62,2,1,9,6,5,0,0,1,0,0,32,0,0
25,2,12,6,1,9,1,0,0,0,0,40,26,0
49,2,2,7,2,1,0,0,1,0,0,38,0,0
32,0,5,10,0,11,4,1,1,3887,0,40,0,0
25,3,1,9,0,2,0,3,0,0,0,40,0,0
39,2,5,10,1,9,1,0,0,0,0,50,0,0
27,4,5,10,1,1,1,0,0,0,0,50,0,0
43,2,1,9,1,4,1,1,0,0,0,40,0,1
30,2,1,9,2,4,5,2,1,0,0,40,5,0
21,2,5,10,0,5,3,0,1,0,0,20,0,0
33,2,10,15,1,1,2,0,1,0,0,40,0,1
33,2,5,10,0,0,0,0,0,0,0,50,0,0
33,2,2,7,0,0,4,1,1,0,0,38,0,0
70,2,8,4,6,4,0,0,1,0,0,35,0,0
25,2,5,10,0,4,3,1,0,0,0,42,0,0
17,2,2,7,0,4,3,0,0,0,0,25,0,0
20,2,5,10,0,8,3,0,0,0,0,40,0,0
19,2,5,10,0,4,5,1,0,0,0,35,0,0
71,3,5,10,1,1,1,0,0,20051,0,40,0,1
31,2,6,12,1,1,1,0,0,0,0,40,0,0
26,2,0,13,1,5,1,0,0,0,0,55,0,0
52,2,3,14,1,1,1,0,0,0,0,40,0,0
26,2,0,13,0,1,0,0,1,0,0,40,0,0
38,2,1,9,2,9,0,0,0,0,0,45,0,0
25,2,5,10,0,4,0,0,0,0,0,40,0,0
22,2,0,13,0,3,0,0,1,0,0,9,0,0
48,0,5,10,1,11,1,0,0,0,1902,40,0,1
53,2,1,9,1,6,1,0,0,0,0,40,0,1
30,1,6,12,2,6,0,0,0,0,0,50,0,0
44,2,5,10,1,6,1,0,0,0,0,60,0,1
32,3,0,13,1,3,1,2,0,0,0,56,0,1
59,1,2,7,1,6,1,0,0,0,0,20,0,0
49,2,5,10,2,2,4,1,1,0,0,40,0,0
65,2,1,9,1,3,1,3,0,3818,0,40,0,0
31,2,1,9,0,6,0,0,0,0,0,50,0,1
53,2,11,3,1,6,1,4,0,5178,0,40,6,1
44,2,4,5,0,9,0,0,0,0,0,40,0,0
36,2,0,13,1,3,1,2,0,0,0,55,28,1
36,2,1,9,0,5,0,0,1,0,0,40,0,0
37,2,4,5,1,9,1,0,0,0,0,50,0,1
63,2,0,13,1,3,1,0,0,7688,0,54,0,1
67,5,1,9,1,3,2,0,1,20051,0,30,8,1
29,2,0,13,0,5,4,1,0,0,0,40,0,0
52,2,1,9,2,5,0,0,0,0,0,40,0,0
37,2,1,9,1,6,1,0,0,0,1628,40,0,0
21,2,5,10,0,4,0,0,1,0,0,40,0,0
36,2,5,10,2,1,4,1,1,0,0,38,0,0
24,2,1,9,0,9,5,1,1,0,0,30,0,0
31,2,1,9,0,1,3,1,0,0,0,40,0,0
54,3,1,9,6,0,4,0,1,0,0,35,0,0
44,2,0,13,1,10,1,0,0,0,0,40,0,0
18,2,5,10,0,2,3,4,0,0,0,30,0,0
41,2,1,9,1,7,2,0,1,0,0,40,0,0
37,5,3,14,2,1,0,0,1,0,0,70,0,0
30,2,1,9,0,4,0,1,0,0,0,40,0,0
26,0,0,13,0,3,0,2,0,0,0,20,3,0
68,1,9,16,1,3,1,0,0,0,0,50,9,0
31,2,5,10,1,5,1,0,0,0,0,40,0,0
48,2,1,9,2,6,0,0,0,0,0,40,0,0
80,2,1,9,1,3,1,0,0,0,0,8,0,0
26,2,5,10,1,9,1,1,0,0,0,40,0,0
63,2,4,5,1,7,1,0,0,0,0,40,0,0
19,2,5,10,0,9,3,0,0,0,0,20,0,0
30,2,5,10,0,3,3,0,1,0,0,30,0,0
42,5,1,9,1,5,1,0,0,0,0,60,0,0
64,3,6,12,1,4,1,2,0,0,0,40,0,1
32,2,0,13,0,7,0,0,0,0,0,40,0,0
50,2,1,9,1,6,1,0,0,0,0,47,0,0
73,2,1,9,1,8,1,2,0,0,0,40,12,0
32,2,0,13,0,3,0,1,1,0,0,40,0,0
53,2,5,10,1,7,1,0,0,7298,0,45,0,1
58,2,0,13,2,5,0,0,0,0,0,40,0,0
37,4,5,10,1,6,1,0,0,5178,0,40,0,1
24,2,5,10,0,6,3,0,0,0,0,15,0,0
53,2,0,13,1,1,1,0,0,0,0,50,0,1
23,2,5,10,0,1,3,4,1,0,0,40,0,0
42,2,6,12,0,3,5,0,1,0,0,40,0,0
30,2,1,9,1,1,5,0,1,0,0,40,0,0
38,2,0,13,0,4,3,0,1,0,0,35,0,0
28,2,1,9,0,6,0,0,0,0,0,40,0,0
19,2,15,8,0,4,3,0,1,0,0,20,0,0
45,2,1,9,1,9,1,1,0,0,0,40,0,0
26,2,0,13,0,0,3,0,0,0,0,40,0,0
33,2,4,5,0,5,4,0,1,0,0,40,0,0
29,2,1,9,0,8,0,0,0,0,0,50,0,0
54,2,3,14,1,1,2,0,1,0,0,55,0,1
23,2,5,10,0,1,0,0,1,0,0,50,0,0
43,5,1,9,1,5,1,0,0,0,0,55,0,1
37,2,4,5,0,13,0,0,1,0,0,30,24,0
31,2,8,4,1,4,1,0,0,0,0,40,4,0
56,5,15,8,1,1,1,0,0,0,1651,40,0,0
25,2,2,7,0,6,3,0,0,0,0,40,0,0
17,2,2,7,0,4,3,1,1,0,0,25,0,0
37,2,1,9,6,0,4,0,1,0,0,68,0,0
60,2,7,11,1,10,1,0,0,0,0,40,0,0
59,3,0,13,3,1,0,0,1,0,0,40,0,0
59,3,1,9,1,6,1,0,0,0,0,40,0,1
46,1,10,15,1,3,1,0,0,15024,0,40,0,1
28,2,1,9,1,3,5,0,0,0,0,16,0,0
33,2,1,9,0,3,0,0,0,0,0,40,0,0
24,2,1,9,0,6,3,0,0,0,1408,50,0,0
29,2,1,9,1,4,2,0,1,4386,0,40,0,1
33,1,7,11,2,4,4,0,1,0,0,99,0,0
29,2,1,9,1,3,1,0,0,0,0,40,23,0
23,0,5,10,0,11,0,0,0,0,0,40,0,0
20,2,5,10,0,0,3,0,0,0,0,25,35,0
60,2,1,9,6,4,0,0,1,0,0,44,0,0
44,2,12,6,0,5,4,4,1,0,0,35,23,0
18,2,1,9,0,7,3,0,0,1055,0,25,0,0
52,3,15,8,0,4,4,1,1,0,0,40,0,0
31,2,1,9,2,6,0,0,0,0,0,45,0,0
30,2,0,13,6,3,4,0,1,0,0,55,0,1
33,2,1,9,1,2,1,0,0,3781,0,40,0,0
20,2,5,10,0,4,0,0,1,0,0,32,0,0
27,2,0,13,1,3,2,1,1,0,0,35,0,1
33,2,7,11,4,0,3,1,1,0,0,50,0,0
25,2,1,9,0,4,0,1,1,0,0,35,0,0
63,2,1,9,4,6,0,0,1,0,0,20,0,0
63,1,5,10,6,1,0,0,0,0,0,35,0,0
43,2,1,9,4,5,0,0,1,0,0,30,0,0
58,2,2,7,6,9,0,0,1,0,0,40,0,0
70,2,7,11,6,3,4,0,1,0,0,35,0,0
35,2,7,11,0,0,3,0,1,14344,0,40,0,1
42,2,5,10,1,1,1,0,0,0,0,55,0,1
20,4,5,10,0,11,3,0,0,0,0,25,0,0
35,2,1,9,2,6,0,0,0,0,0,40,0,0
62,2,4,5,1,1,1,0,0,0,0,40,0,0
41,2,1,9,2,6,4,0,1,1506,0,50,0,0
43,1,0,13,1,3,2,0,1,0,0,35,0,0
19,2,15,8,0,9,3,0,0,0,0,40,0,0
46,2,1,9,0,0,3,0,1,0,0,40,0,0
47,2,0,13,1,3,1,0,0,15024,0,50,0,1
36,1,0,13,1,1,1,0,0,7298,0,40,0,1
45,2,6,12,0,0,0,1,1,0,0,40,0,0
48,2,12,6,1,6,1,0,0,0,0,30,0,0
29,2,6,12,0,0,0,2,1,0,0,40,0,0
48,0,0,13,1,1,1,0,0,5178,0,40,0,1
36,2,1,9,2,5,4,1,1,0,0,25,0,0
58,2,2,7,1,6,1,0,0,0,0,40,0,0
43,2,1,9,0,0,0,1,1,0,0,40,0,0
59,2,0,13,1,6,1,0,0,0,0,4,0,0
42,2,0,13,1,1,1,0,0,0,0,40,0,0
33,3,7,11,1,10,1,0,0,0,0,40,0,1
23,3,5,10,0,12,5,0,0,0,0,40,0,0
21,2,5,10,0,2,3,0,0,0,0,25,0,0
48,2,11,3,2,9,4,4,1,0,0,40,23,0
32,4,1,9,1,6,1,0,0,0,0,40,0,0
31,2,5,10,1,0,1,0,0,0,0,50,0,1
66,4,3,14,6,3,0,0,1,0,0,40,0,0
23,4,0,13,0,0,0,0,0,0,0,32,0,0
52,2,5,10,1,0,2,0,1,0,0,35,0,1
17,2,2,7,0,2,3,0,0,0,0,15,0,0
35,2,5,10,1,5,1,0,0,0,0,43,0,1
39,2,9,16,1,3,1,0,0,99999,0,55,0,1
21,2,5,10,0,3,0,0,1,0,0,10,0,0
24,2,5,10,0,0,4,0,1,0,0,40,0,0
45,2,1,9,1,4,1,2,0,0,0,84,28,1
25,2,1,9,0,6,0,0,0,0,2001,50,0,0
29,3,0,13,0,3,0,1,0,0,0,40,0,0
56,2,0,13,1,0,1,0,0,5178,0,44,0,1
34,1,1,9,2,8,0,0,0,0,0,40,0,0
64,4,1,9,2,6,0,0,0,0,0,40,0,1
27,2,1,9,1,0,1,0,0,0,0,39,0,0
47,2,1,9,2,9,0,0,0,4650,0,40,0,0
36,2,0,13,1,10,1,0,0,3103,0,42,0,1
44,3,1,9,2,9,0,0,0,0,0,40,0,0
31,2,1,9,0,8,0,1,1,0,0,60,0,0
23,2,1,9,1,0,5,0,1,0,0,35,0,0
45,4,5,10,1,3,1,0,0,7688,0,50,0,1
31,4,1,9,0,9,3,0,0,0,0,64,0,0
45,2,12,6,1,6,1,0,0,0,0,60,0,0
42,2,1,9,0,0,4,1,1,0,0,35,0,0
33,2,6,12,1,3,1,0,0,0,0,40,0,1
33,4,3,14,1,3,2,0,1,0,0,40,0,0
30,1,5,10,1,0,2,0,1,0,0,20,0,1
25,2,5,10,0,9,0,0,0,0,0,42,0,0
33,2,3,14,0,1,0,0,1,0,0,32,0,0
70,1,3,14,1,1,1,0,0,0,2246,8,0,1
22,2,4,5,0,7,3,0,0,0,0,40,0,0
30,2,0,13,1,5,1,0,0,0,0,40,0,1
46,2,6,12,1,1,1,0,0,15024,0,50,0,1
43,1,15,8,1,7,1,0,0,0,0,60,0,0
37,2,8,4,0,9,3,0,1,0,0,25,0,0
59,5,5,10,1,1,1,0,0,15024,0,60,0,1
51,1,1,9,0,8,4,0,0,0,0,45,0,0
47,2,0,13,1,1,1,2,0,2885,0,65,28,0
36,2,5,10,1,1,1,0,0,0,0,60,0,0
73,4,11,3,1,3,1,0,0,0,0,6,0,0
32,4,3,14,0,3,0,0,1,0,0,40,0,0
34,2,1,9,1,5,1,0,0,0,0,50,0,0
51,4,1,9,1,7,1,3,0,0,0,40,0,0
20,2,1,9,0,9,4,0,1,0,0,45,0,0
57,2,5,10,1,4,1,4,0,0,0,40,4,0
19,2,5,10,0,4,3,0,0,0,0,20,0,0
45,2,15,8,1,5,1,0,0,7688,0,40,0,1
55,2,12,6,1,6,1,0,0,0,0,40,0,0
60,2,5,10,1,6,1,3,0,0,0,40,0,0
19,2,1,9,0,8,0,0,0,0,0,40,0,0
35,2,1,9,1,10,1,0,0,0,0,40,0,0
20,2,1,9,0,9,3,0,1,0,0,30,0,0
34,4,0,13,0,3,5,1,0,0,0,15,0,0
26,2,10,15,1,3,1,0,0,0,1977,40,0,1
73,3,5,10,6,10,0,0,1,3273,0,40,0,0
27,2,3,14,1,3,1,0,0,0,0,55,0,0
37,1,7,11,0,8,3,0,0,0,0,84,0,0
73,1,1,9,1,5,1,0,0,0,0,40,0,0
46,3,7,11,1,10,1,0,0,0,1848,40,0,1
36,4,1,9,0,0,0,0,0,0,0,40,0,0
54,1,1,9,1,8,1,0,0,0,0,60,0,1
49,2,2,7,1,4,1,0,0,0,0,50,0,0
68,4,1,9,1,8,1,0,0,0,0,40,0,0
34,2,0,13,0,1,0,0,0,0,1590,50,0,0
30,2,7,11,0,3,0,1,0,0,0,40,0,0
28,2,0,13,0,5,4,0,0,0,0,50,0,0
28,2,2,7,1,1,1,0,0,0,0,50,0,1
25,4,5,10,1,4,1,0,0,0,0,40,0,0
26,2,5,10,0,9,0,2,0,0,0,40,12,0
40,2,5,10,1,10,1,0,0,0,0,55,0,1
32,4,1,9,2,0,4,0,1,0,0,40,0,0
60,2,2,7,3,3,4,1,1,0,0,20,0,0
18,2,15,8,0,13,0,0,1,0,0,30,0,0
36,2,0,13,1,3,1,1,0,0,0,40,0,0
26,2,0,13,0,3,3,0,1,0,0,40,0,0
24,2,1,9,0,3,3,0,1,0,0,45,0,0
90,4,1,9,1,4,1,0,0,6767,0,40,0,0
20,2,5,10,0,0,3,0,1,0,0,40,4,0
27,2,0,13,4,10,3,0,0,0,0,50,0,0
58,4,0,13,2,3,0,0,1,0,0,50,0,0
37,2,3,14,1,1,1,0,0,0,1977,40,0,1
65,2,1,9,6,3,4,0,1,2329,0,75,0,0
28,2,1,9,0,1,0,0,0,0,0,40,0,0
36,4,0,13,2,3,0,0,1,0,0,60,0,0
45,4,1,9,1,6,1,0,0,0,0,40,0,1
23,2,1,9,0,5,0,0,0,0,0,48,0,0
69,4,1,9,1,1,1,0,0,0,0,35,0,0
58,1,1,9,1,1,1,0,0,0,0,40,0,0
22,2,1,9,0,0,3,0,0,0,0,20,0,0
58,1,0,13,1,8,1,0,0,0,0,35,0,0
53,3,5,10,1,11,1,0,0,0,0,60,0,1
44,5,1,9,1,8,1,0,0,0,0,60,0,0
31,2,12,6,0,4,0,0,0,0,0,40,0,0
46,2,0,13,2,9,4,4,1,0,0,40,6,0
48,2,1,9,1,4,1,0,0,0,0,40,0,0
46,3,5,10,4,0,4,0,1,0,0,40,0,0
43,2,4,5,0,9,4,1,1,0,625,40,0,0
43,2,5,10,2,0,0,0,1,0,0,40,0,0
17,5,12,6,0,5,3,0,0,0,0,15,0,0
20,2,5,10,0,5,3,0,0,0,0,40,0,0
22,2,5,10,0,3,0,0,1,0,0,35,0,0
19,2,5,10,0,3,3,0,0,0,0,35,0,0
35,2,5,10,2,4,4,0,1,0,0,40,0,0
29,2,0,13,0,10,0,0,0,0,0,40,0,0
18,2,5,10,0,3,3,0,1,0,0,40,0,0
25,2,1,9,0,6,0,0,0,0,0,35,0,0
54,2,12,6,1,9,1,0,0,0,0,40,0,0
23,2,5,10,1,5,3,0,1,0,0,16,0,0
36,2,11,3,4,13,4,4,1,0,0,35,4,0
26,1,1,9,1,6,1,0,0,0,0,50,0,0
25,4,1,9,0,4,3,0,0,0,0,40,0,0
46,2,4,5,2,4,4,0,1,0,0,40,0,0
41,2,5,10,2,6,0,0,1,0,0,50,0,0
31,2,1,9,0,3,3,0,0,0,0,40,0,0
48,3,3,14,1,3,1,0,0,0,0,40,0,1
52,5,3,14,2,1,0,1,1,0,0,50,0,0
22,3,1,9,0,2,3,0,0,0,0,43,0,0
18,2,1,9,0,6,3,0,0,0,0,25,0,0
46,2,5,10,0,0,0,0,1,0,0,40,0,0
34,4,5,10,0,11,3,0,0,0,0,40,0,0
30,3,1,9,1,12,5,3,0,0,0,48,0,0
31,2,2,7,0,4,0,0,0,0,0,40,0,0
21,2,1,9,1,6,1,0,0,0,0,40,0,0
41,1,1,9,2,5,0,0,0,3674,0,45,0,0
45,0,0,13,1,1,1,0,0,0,1977,60,0,1
30,0,0,13,0,0,0,0,0,0,0,40,0,0
21,2,4,5,0,4,4,0,0,0,0,35,4,0
44,2,5,10,2,5,4,0,1,0,1408,46,0,0
54,2,2,7,2,6,3,0,1,0,0,50,0,1
36,2,1,9,1,6,1,0,0,0,0,40,0,1
50,2,0,13,0,1,0,0,0,0,0,50,0,1
26,2,0,13,0,3,4,1,1,0,0,35,0,0
47,4,10,15,1,3,1,0,0,0,0,35,0,0
36,2,1,9,0,4,3,0,0,0,0,37,0,0
32,1,5,10,1,5,1,3,0,0,0,60,0,0
21,2,12,6,0,4,0,0,1,0,0,35,0,0
30,2,1,9,1,5,1,0,0,0,0,45,0,0
34,2,1,9,0,13,0,0,1,0,0,40,4,0
51,2,1,9,3,6,0,0,0,0,0,45,15,0
55,1,12,6,1,7,1,0,0,0,0,50,0,0
43,2,5,10,1,0,1,0,0,0,0,40,0,0
37,2,1,9,0,2,0,3,0,0,0,30,0,0
28,4,5,10,0,1,3,0,1,0,0,40,0,0
39,2,5,10,1,3,1,0,0,0,0,50,0,0
35,1,1,9,1,6,1,0,0,0,0,40,0,0
59,2,3,14,1,3,1,0,0,0,0,20,0,0
26,2,1,9,0,6,3,0,0,0,0,36,0,0
68,2,1,9,1,0,1,0,0,3818,0,40,0,0
46,2,10,15,2,3,0,0,0,0,2824,40,0,1
